Barcode	Brand	Wheel Name	Model	Retail price	Export price	Stock	Photo	Features	PCD	PCD2	INCH	ET Value	J Value	HUB size	Color	Production Type	Max Load	Rim Weight	Holes1	Holes2
00000017028059	Forzza	Ratlankis Forzza Spectrum 9X20 5X112 ET25 66,45 Black Magic	Spectrum	317.00	233.00	15	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_20x9_black_magic_2_1000.jpg	fr20512	112.00	0.00	20	25	9.0	66.45	Black Magic	Flow Forming	815.0000	12.6000	5	0
00000017028035	Forzza	Ratlankis Forzza Spectrum 10,5X20 5X114,3 ET40 73,1 Black Magic	Spectrum	317.00	233.00	5	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_20x10_5_black_magic_2_1000.jpg	fr20514	114.30	0.00	20	40	10.5	73.10	Black Magic	Flow Forming	815.0000	11.9000	5	0
00000017028080	Forzza	Ratlankis Forzza Spectrum 10,5X20 5X120 ET38 72,56 BFM+ Black Clear Coat	Spectrum	317.00	233.00	9	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_20x10_5_bfm_black_clear_coat_2_1000.jpg	fr20520	120.00	0.00	20	38	10.5	72.56	BFM + Black Clear Coat	Flow Forming	815.0000	11.9000	5	0
00000017027991	Forzza	Ratlankis Forzza Spectrum 8,5X19 5X112 ET25 66,45 Black Magic	Spectrum	292.00	201.00	34	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_19x8_5_black_magic_2_1000.jpg	fr19512	112.00	0.00	19	25	8.5	66.45	Black Magic	Flow Forming	815.0000	11.0000	5	0
00000017028066	Forzza	Ratlankis Forzza Spectrum 10,5X20 5X112 ET38 66,45 Black Magic	Spectrum	317.00	233.00	2	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_20x10_5_black_magic_2_1000.jpg	fr20512	112.00	0.00	20	38	10.5	66.45	Black Magic	Flow Forming	815.0000	11.9000	5	0
00000017028004	Forzza	Ratlankis Forzza Spectrum 9,5X19 5X112 ET38 66,45 Black Magic	Spectrum	264.00	201.00	38	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_19x9_5_black_magic_2_1000.jpg	fr19512	112.00	0.00	19	38	9.5	66.45	Black Magic	Flow Forming	815.0000	10.4000	5	0
00000017028264	Forzza	Ratlankis Forzza Spectrum 9X20 5X112 ET25 66,45 BFM + Black Clear Coat	Spectrum	317.00	233.00	20	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_20x9_bfm_black_clear_coat_2_1000.jpg	fr20512	112.00	0.00	20	25	9.0	66.45	BFM + Black Clear Coat	Flow Forming	815.0000	11.8000	5	0
00000017028271	Forzza	Ratlankis Forzza Spectrum 10,5X20 5X112 ET38 66,45 BFM + Black Clear Coat	Spectrum	317.00	233.00	15	http://4ratis.lt/customer_xml/Photos/forzza_spectrum_20x10_5_bfm_black_clear_coat_2_1000.jpg	fr20512	112.00	0.00	20	38	10.5	66.45	BFM + Black Clear Coat	Flow Forming	815.0000	11.9000	5	0
00000017016339	Forzza	Ratlankis Forzza Velvet 8X18 5X108 ET40 67,1 SS	Velvet	228.00	175.00	7	http://4ratis.lt/customer_xml/Photos/forzza_velvet_shining_silver_1000.jpg	fr18508	108.00	0.00	18	40	8.0	67.10	Shining Silver	Casting	690.0000	11.8000	5	0
00000017015288	Forzza	Ratlankis Forzza Velvet 8X18 5X112 ET45 66,45 DGP	Velvet	228.00	175.00	7	http://4ratis.lt/customer_xml/Photos/forzza_velvet_dark_graphite_1000.jpg	fr18512	112.00	0.00	18	45	8.0	66.45	Dark Graphite	Casting	690.0000	11.8000	5	0
00000017037655	Forzza	Ratlankis Forzza Eternity 8X18 5X112 ET42 66,56 Shining Silver	Eternity	239.00	186.00	20	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_8_5x19_shining_silver_phone.jpeg	fr18512	112.00	0.00	18	42	8.0	66.56	Shining Silver	Flow Forming	750.0000	11.8000	5	0
00000017037662	Forzza	Ratlankis Forzza Eternity 8X18 5X120 ET35 72,56 Shining Silver	Eternity	239.00	186.00	28	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_8_5x19_shining_silver_phone.jpeg	fr18520	120.00	0.00	18	35	8.0	72.56	Shining Silver	Flow Forming	750.0000	11.8000	5	0
00000017037693	Forzza	Ratlankis Forzza Eternity 8,5X19 5X112 ET42 66,56 Shining Silver	Eternity	292.00	228.00	16	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_8_5x19_shining_silver_phone.jpeg	fr19512	112.00	0.00	19	42	8.5	66.56	Shining Silver	Flow Forming	815.0000	11.8000	5	0
00000017037679	Forzza	Ratlankis Forzza Eternity 8,5X19 5X120 ET30 72,56 Shining Silver	Eternity	292.00	228.00	16	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_8_5x19_shining_silver_phone.jpeg	fr19520	120.00	0.00	19	30	8.5	72.56	Shining Silver	Flow Forming	815.0000	11.8000	5	0
00000017037600	Forzza	Ratlankis Forzza Eternity 10,5X20 5X112 ET37 66,56 Shining Silver	Eternity	355.00	270.00	24	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_10_5x20_shining_silver_phone.jpeg	fr20512	112.00	0.00	20	37	10.5	66.56	Shining Silver	Flow Forming	850.0000	11.8000	5	0
00000017037624	Forzza	Ratlankis Forzza Eternity 10,5X20 5X120 ET37 72,56 Shining Silver	Eternity	355.00	270.00	35	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_10_5x20_shining_silver_phone.jpeg	fr20520	120.00	0.00	20	37	10.5	72.56	Shining Silver	Flow Forming	850.0000	11.8000	5	0
00000017037709	Forzza	Ratlankis Forzza Eternity 9,5X19 5X112 ET37 66,56 Shining Silver	Eternity	292.00	228.00	30	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_9_5x19_shining_silver_phone.jpeg	fr19512	112.00	0.00	19	37	9.5	66.56	Shining Silver	Flow Forming	815.0000	11.8000	5	0
00000017037686	Forzza	Ratlankis Forzza Eternity 9,5X19 5X120 ET37 72,56 Shining Silver	Eternity	292.00	228.00	15	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_9_5x19_shining_silver_phone.jpeg	fr19520	120.00	0.00	19	37	9.5	72.56	Shining Silver	Flow Forming	815.0000	11.8000	5	0
00000017037617	Forzza	Ratlankis Forzza Eternity 8,5X20 5X112 ET25 66,56 Shining Silver	Eternity	355.00	270.00	36	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_9x20_shining_silver_phone.jpeg	fr20512	112.00	0.00	20	25	8.5	66.56	Shining Silver	Flow Forming	850.0000	11.8000	5	0
00000017037631	Forzza	Ratlankis Forzza Eternity 8,5X20 5X120 ET30 72,56 Shining Silver	Eternity	355.00	270.00	32	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_9x20_shining_silver_phone.jpeg	fr20520	120.00	0.00	20	30	8.5	72.56	Shining Silver	Flow Forming	850.0000	11.8000	5	0
00000017037716	Forzza	Ratlankis Forzza Eternity 8,5X19 5X112 ET30 66,56 Shining Silver	Eternity	292.00	228.00	28	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_8_5x19_shining_silver_phone.jpeg	fr19512	112.00	0.00	19	30	8.5	66.56	Shining Silver	Flow Forming	815.0000	11.8000	5	0
00000017037648	Forzza	Ratlankis Forzza Eternity 9X20 5X112 ET35 66,56 Shining Silver	Eternity	355.00	270.00	38	http://4ratis.lt/customer_xml/Photos/forzza_eternity_da2878_9x20_shining_silver_phone.jpeg	fr20512	112.00	0.00	20	35	9.0	66.56	Shining Silver	Flow Forming	850.0000	11.8000	5	0
2000000017488	Forzza	Ratlankis Forzza Bosan 8,5X19 5X112 ET35 66,45 BmFM	Bosan	264.00	201.00	22	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_bmfm_1000.jpg	fr19512	112.00	0.00	19	35	8.5	66.45	Black Matt Face Machined	Casting	735.0000	11.6000	5	0
00000017019965	Forzza	Ratlankis Forzza Bosan 8,5X19 5X114,3 ET35 73,1 BmFM	Bosan	249.00	190.00	1	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_bmfm_1000.jpg	fr19514	114.30	0.00	19	35	8.5	73.10	Black Matt Face Machined	Casting	735.0000	11.6000	5	0
00000017016346	Forzza	Ratlankis Forzza Bosan 8,5X19 5X120 ET30 72,6 BmFM	Bosan	264.00	201.00	1	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_bmfm_1000.jpg	fr19520	120.00	0.00	19	30	8.5	72.60	Black Matt Face Machined	Casting	735.0000	11.6000	5	0
00000017016360	Forzza	Ratlankis Forzza Bosan 10,5X20 5X112 ET37 66,45 Satin Black	Bosan	317.00	233.00	25	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5j_satin_black_1000.jpg	fr20512	112.00	0.00	20	37	10.5	66.45	Satin Black	Casting	735.0000	13.8000	5	0
00000017022378	Forzza	Ratlankis Forzza Bosan 10,5X20 5X114,3 ET37 73,1 Satin Black	Bosan	317.00	233.00	2	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5j_satin_black_1000.jpg	fr20514	114.30	0.00	20	37	10.5	73.10	Satin Black	Casting	735.0000	13.8000	5	0
00000017016384	Forzza	Ratlankis Forzza Bosan 10,5X20 5X120 ET37 72,6 Satin Black	Bosan	317.00	233.00	10	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5j_satin_black_1000.jpg	fr20520	120.00	0.00	20	37	10.5	72.60	Satin Black	Casting	735.0000	13.8000	5	0
00000017024372	Forzza	Ratlankis Forzza Bosan 9X21 5X120 ET30 72,56 Satin Black FLOW FORMING	Bosan	370.00	254.00	1	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9x21_satin_black_1000.jpg	fr21520	120.00	0.00	21	30	9.0	72.56	Satin Black	Flow Forming	735.0000	13.6000	5	0
00000017020978	Forzza	Ratlankis Forzza Bosan 9X22 5X112 ET25 66,45 Satin Black	Bosan	387.00	297.00	26	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9j_satin_black_1000.jpg	fr22512	112.00	0.00	22	25	9.0	66.45	Satin Black	Casting	725.0000	16.9000	5	0
00000017021524	Forzza	Ratlankis Forzza Bosan 10,5X20 5X112 ET37 66,45 SFM	Bosan	317.00	233.00	32	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5x20_sfm_1000.jpg	fr20512	112.00	0.00	20	37	10.5	66.45	Silver Face Machined	Casting	735.0000	13.8000	5	0
00000017021036	Forzza	Ratlankis Forzza Bosan 8,5X19 5X112 ET25 66,45 Satin Black	Bosan	264.00	201.00	24	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr19512	112.00	0.00	19	25	8.5	66.45	Satin Black	Casting	735.0000	11.6000	5	0
00000017022361	Forzza	Ratlankis Forzza Bosan 8,5X19 5X114,3 ET35 73,1 Satin Black	Bosan	264.00	201.00	21	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr19514	114.30	0.00	19	35	8.5	73.10	Satin Black	Casting	735.0000	11.6000	5	0
00000017016353	Forzza	Ratlankis Forzza Bosan 9,5X19 5X120 ET37 72,6 BMFM	Bosan	264.00	201.00	10	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5_bmfm_1000.jpg	fr19520	120.00	0.00	19	37	9.5	72.60	Black Matt Face Machined	Casting	735.0000	12.1000	5	0
00000017022385	Forzza	Ratlankis Forzza Bosan 9X20 5X114,3 ET35 73,1 Satin Black	Bosan	317.00	233.00	7	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr20514	114.30	0.00	20	35	9.0	73.10	Satin Black	Casting	735.0000	13.8000	5	0
00000017016391	Forzza	Ratlankis Forzza Bosan 9X20 5X120 ET30 72,56 Satin Black	Bosan	317.00	233.00	13	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr20520	120.00	0.00	20	30	9.0	72.56	Satin Black	Casting	735.0000	13.8000	5	0
00000017024389	Forzza	Ratlankis Forzza Bosan 10,5X21 5X120 ET38 72,56 Satin Black FLOW FORMING	Bosan	370.00	254.00	1	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5x21_satin_black_1000.jpg	fr21520	120.00	0.00	21	38	10.5	72.56	Satin Black	Flow Forming	735.0000	13.6000	5	0
00000017020985	Forzza	Ratlankis Forzza Bosan 9X22 5X112 ET35 66,45 Satin Black	Bosan	387.00	297.00	19	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9j_satin_black_1000.jpg	fr22512	112.00	0.00	22	35	9.0	66.45	Satin Black	Casting	725.0000	16.9000	5	0
2000000017495	Forzza	Ratlankis Forzza Bosan 9,5X19 5X112 ET35 66,45 BmFM	Bosan	264.00	201.00	25	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5_bmfm_1000.jpg	fr19512	112.00	0.00	19	35	9.5	66.45	Black Matt Face Machined	Casting	735.0000	12.0000	5	0
00000017019972	Forzza	Ratlankis Forzza Bosan 8,5X19 5X120 ET30 72,6 Satin Black	Bosan	264.00	201.00	28	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr19520	120.00	0.00	19	30	8.5	72.60	Satin Black	Casting	735.0000	11.6000	5	0
00000017021821	Forzza	Ratlankis Forzza Bosan 9X20 5X112 ET25 66,45 Satin Black	Bosan	317.00	233.00	22	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr20512	112.00	0.00	20	25	9.0	66.45	Satin Black	Casting	735.0000	13.6000	5	0
00000017024334	Forzza	Ratlankis Forzza Bosan 10,5X21 5X112 ET38 66,45 BmFM FLOW FORMING	Bosan	370.00	254.00	4	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5x21_bmfm_1000.jpg	fr21512	112.00	0.00	21	38	10.5	66.45	Black Matt Face Machined	Flow Forming	725.0000	13.6000	5	0
00000017020992	Forzza	Ratlankis Forzza Bosan 10,5X22 5X112 ET38 66,45 Satin Black	Bosan	387.00	297.00	4	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5_satin_black_1000.jpg	fr22512	112.00	0.00	22	38	10.5	66.45	Satin Black	Casting	725.0000	17.1000	5	0
00000017008938	Forzza	Ratlankis Forzza Bosan 8,5X19 5X112 ET35 66,45 Satin Black	Bosan	264.00	201.00	44	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr19512	112.00	0.00	19	35	8.5	66.45	Satin Black	Casting	735.0000	11.6000	5	0
00000017019989	Forzza	Ratlankis Forzza Bosan 9,5X19 5X120 ET37 72,6 Satin Black	Bosan	264.00	201.00	20	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5j_satin_black_1000.jpg	fr19520	120.00	0.00	19	37	9.5	72.60	Satin Black	Casting	735.0000	11.6000	5	0
00000017016407	Forzza	Ratlankis Forzza Bosan 9X20 5X112 ET30 66,45 BmFM	Bosan	317.00	233.00	14	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_bmfm_1000.jpg	fr20512	112.00	0.00	20	30	9.0	66.45	Black Matt Face Machined	Casting	735.0000	13.8000	5	0
00000017016438	Forzza	Ratlankis Forzza Bosan 10,5X20 5X120 ET37 72,56 BmFM	Bosan	317.00	233.00	2	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5_bmfm_1000.jpg	fr20520	120.00	0.00	20	37	10.5	72.56	Black Matt Face Machined	Casting	735.0000	13.6000	5	0
00000017024341	Forzza	Ratlankis Forzza Bosan 9X21 5X112 ET25 66,45 Satin Black FLOW FORMING	Bosan	370.00	254.00	2	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9x21_satin_black_1000.jpg	fr21512	112.00	0.00	21	25	9.0	66.45	Satin Black	Flow Forming	725.0000	13.6000	5	0
00000017021005	Forzza	Ratlankis Forzza Bosan 9X22 5X112 ET25 66,45 BmFM	Bosan	387.00	297.00	11	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9j_bmfm_1000.jpg	fr22512	112.00	0.00	22	25	9.0	66.45	Black Matt Face Machined	Casting	725.0000	16.9000	5	0
00000017008945	Forzza	Ratlankis Forzza Bosan 9,5X19 5X112 ET35 66,45 Satin Black	Bosan	264.00	201.00	23	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5j_satin_black_1000.jpg	fr19512	112.00	0.00	19	35	9.5	66.45	Satin Black	Casting	735.0000	12.0000	5	0
00000017021838	Forzza	Ratlankis Forzza Bosan 9X20 5X112 ET25 66,45 BmFM	Bosan	317.00	233.00	38	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_bmfm_1000.jpg	fr20512	112.00	0.00	20	25	9.0	66.45	Black Matt Face Machined	Casting	735.0000	13.8000	5	0
00000017024358	Forzza	Ratlankis Forzza Bosan 9,5X21 5X112 ET30 66,45 Satin Black FLOW FORMING	Bosan	370.00	254.00	3	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9_5x21_satin_black_1000.jpg	fr21512	112.00	0.00	21	30	9.5	66.45	Satin Black	Flow Forming	735.0000	13.6000	5	0
00000017021012	Forzza	Ratlankis Forzza Bosan 9X22 5X112 ET35 66,45 BmFM	Bosan	387.00	297.00	2	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9j_bmfm_1000.jpg	fr22512	112.00	0.00	22	35	9.0	66.45	Black Matt Face Machined	Casting	725.0000	16.9000	5	0
00000017021043	Forzza	Ratlankis Forzza Bosan 8,5X19 5X112 ET25 66,45 BmFM	Bosan	264.00	201.00	31	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_bmfm_1000.jpg	fr19512	112.00	0.00	19	25	8.5	66.45	Black Matt Face Machined	Casting	735.0000	11.6000	5	0
00000017016414	Forzza	Ratlankis Forzza Bosan 10,5X20 5X112 ET37 66,45 BmFM	Bosan	317.00	233.00	23	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_10_5_bmfm_1000.jpg	fr20512	112.00	0.00	20	37	10.5	66.45	Black Matt Face Machined	Casting	735.0000	13.8000	5	0
00000017021883	Forzza	Ratlankis Forzza Bosan 9X20 5X120 ET30 72,6 Candy Red	Bosan	299.00	220.00	4	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9x20_candy_red_1000.jpg	fr20520	120.00	0.00	20	30	9.0	72.60	Candy Red	Casting	735.0000	13.8000	5	0
00000017024365	Forzza	Ratlankis Forzza Bosan 10,5X21 5X112 ET38 66,45 Satin Black FLOW FORMING	Bosan	370.00	254.00	20	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5x21_satin_black_1000.jpg	fr21512	112.00	0.00	21	38	10.5	66.45	Satin Black	Flow Forming	725.0000	13.6000	5	0
00000017023276	Forzza	Ratlankis Forzza Bosan 8,5X19 5X112 ET35 66,45 Candy Red	Bosan	249.00	185.00	2	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9x20_candy_red_1000.jpg	fr19512	112.00	0.00	19	35	8.5	66.45	Candy Red	Casting	735.0000	11.6000	5	0
00000017021845	Forzza	Ratlankis Forzza Bosan 9X20 5X112 ET35 66,45 BmFM	Bosan	317.00	233.00	10	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_bmfm_1000.jpg	fr20512	112.00	0.00	20	35	9.0	66.45	Black Matt Face Machined	Casting	735.0000	13.8000	5	0
00000017021890	Forzza	Ratlankis Forzza Bosan 9X22 5X112 ET35 66,45 Candy Red	Bosan	250.00	190.00	16	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9x22_candy_red_1000.jpg	fr22512	112.00	0.00	22	35	9.0	66.45	Candy Red	Casting	725.0000	16.9000	5	0
00000017021852	Forzza	Ratlankis Forzza Bosan 10,5X20 5X112 ET37 66,45 Candy Red	Bosan	359.00	243.00	1	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5x20_candy_red_1000.jpg	fr20512	112.00	0.00	20	37	10.5	66.45	Candy Red	Casting	735.0000	13.8000	5	0
00000017021906	Forzza	Ratlankis Forzza Bosan 10,5X22 5X112 ET38 66,45 Candy Red	Bosan	250.00	190.00	14	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5x22_candy_red_1000.jpg	fr22512	112.00	0.00	22	38	10.5	66.45	Candy Red	Casting	725.0000	17.1000	5	0
00000017024563	Forzza	Ratlankis Forzza Bosan 9,5X19 5X112 ET35 66,45 SFM	Bosan	264.00	201.00	8	http://4ratis.lt/customer_xml/Photos/forzza_bosan_10_5x20_sfm_1000.jpg	fr19512	112.00	0.00	19	35	9.5	66.45	Silver Face Machined	Casting	735.0000	12.0000	5	0
00000017021517	Forzza	Ratlankis Forzza Bosan 9X20 5X112 ET30 66,45 SFM	Bosan	317.00	233.00	17	http://4ratis.lt/customer_xml/Photos/forzza_bosan_9x20_sfm_1000.jpg	fr20512	112.00	0.00	20	30	9.0	66.45	Silver Face Machined	Casting	735.0000	13.8000	5	0
00000017021531	Forzza	Ratlankis Forzza Bosan 9X20 5X112 ET35 66,45 Satin Black	Bosan	317.00	233.00	25	http://4ratis.lt/customer_xml/Photos/forzza_bosan_20inch_9j_satin_black_1000.jpg	fr20512	112.00	0.00	20	35	9.0	66.45	Satin Black	Casting	735.0000	13.8000	5	0
2000000018256	Forzza	Ratlankis Forzza Vision 8X18 5X112 ET42 66,45 GFM	Vision	215.00	165.00	3	http://4ratis.lt/customer_xml/Photos/forzza_vision_dark_grey_face_machined_1000.jpg	fr18512	112.00	0.00	18	42	8.0	66.45	Grey Face Machined	Casting	690.0000	10.5000	5	0
00000017018159	Forzza	Ratlankis Forzza Orbit 7X16 5X100 ET35 73,1 Gun Metal	Orbit	140.00	108.00	3	http://4ratis.lt/customer_xml/Photos/forzza_orbit_gunmetal_1000.jpg	fr16500	100.00	0.00	16	35	7.0	73.10	Gunmetal	Casting	690.0000	7.8000	5	0
00000017024556	Forzza	Ratlankis Forzza Orbit 7,5X17 5X100 ET42 73,1 GM	Orbit	177.00	138.00	4	http://4ratis.lt/customer_xml/Photos/forzza_orbit_17inch_gunmetal_1000.jpg	fr17500	100.00	0.00	17	42	7.5	73.10	Gunmetal	Casting	690.0000	9.2000	5	0
00000017024532	Forzza	Ratlankis Forzza Orbit 7,5X17 5X112 ET42 66,45 GM	Orbit	177.00	138.00	12	http://4ratis.lt/customer_xml/Photos/forzza_orbit_17inch_gunmetal_1000.jpg	fr17512	112.00	0.00	17	42	7.5	66.45	Gunmetal	Casting	690.0000	9.2000	5	0
00000017024549	Forzza	Ratlankis Forzza Orbit 7,5X17 5X114,3 ET42 73,1 GM	Orbit	177.00	138.00	12	http://4ratis.lt/customer_xml/Photos/forzza_orbit_17inch_gunmetal_1000.jpg	fr17514	114.30	0.00	17	42	7.5	73.10	Gunmetal	Casting	690.0000	9.2000	5	0
2000000018201	Forzza	Ratlankis Forzza City 9,5X19 5X112 ET35 66,45 GFM	City	220.00	150.00	2	http://4ratis.lt/customer_xml/Photos/forzza_city_dark_grey_face_machined_1000.jpg	fr19512	112.00	0.00	19	35	9.5	66.45	Grey Face Machined	Casting	815.0000	12.8000	5	0
00000017022903	Forzza	Ratlankis Forzza City 8,5X19 5X112 ET40 66,45 Satin Black	City	264.00	201.00	2	http://4ratis.lt/customer_xml/Photos/forzza_city_satin_black_1000.jpg	fr19512	112.00	0.00	19	40	8.5	66.45	Satin Black	Casting	815.0000	12.0000	5	0
00000017008969	Forzza	Ratlankis Forzza City 9,5X19 5X120 ET38 72,56 GFM	City	220.00	150.00	15	http://4ratis.lt/customer_xml/Photos/forzza_city_dark_grey_face_machined_1000.jpg	fr19520	120.00	0.00	19	38	9.5	72.56	Grey Face Machined	Casting	815.0000	12.8000	5	0
00000017016735	Forzza	Ratlankis Forzza City 8,5X19 5X120 ET32 72,56 Satin Black	City	264.00	201.00	9	http://4ratis.lt/customer_xml/Photos/forzza_city_satin_black_1000.jpg	fr19520	120.00	0.00	19	32	8.5	72.56	Satin Black	Casting	815.0000	12.5000	5	0
00000017018197	Forzza	Ratlankis Forzza Atom 7X15 4X100/108 ET25 73,1 Black Magic Machined	Atom	130.00	100.00	2	http://4ratis.lt/customer_xml/Photos/forzza_atom_black_magic_1000.jpg	fr15400408	100.00	108.00	15	25	7.0	73.10	Black Magic Machined	Flow Forming	690.0000	7.7000	4	4
00000017016780	Forzza	Ratlankis Forzza Ultra 9X18 5X120 ET38 72,56 Satin Black	Ultra	215.00	165.00	1	http://4ratis.lt/customer_xml/Photos/forzza_ultra_9j_18_satin_black_1000.jpg	fr18520	120.00	0.00	18	38	9.0	72.56	Satin Black	Flow Forming	690.0000	9.8000	5	0
00000017016483	Forzza	Ratlankis Forzza Ultra 9X20 5X120 ET32 72,56 Satin Black	Ultra	249.00	180.00	1	http://4ratis.lt/customer_xml/Photos/forzza_ultra_20inch_10j_satin_black_1000.jpg	fr20520	120.00	0.00	20	32	9.0	72.56	Satin Black	Flow Forming	790.0000	11.4000	5	0
00000017008990	Forzza	Ratlankis Forzza Ultra 10X20 5X120 ET37 72,56 GFM	Ultra	249.00	180.00	1	http://4ratis.lt/customer_xml/Photos/forzza_ultra_gfm_1000.jpg	fr20520	120.00	0.00	20	37	10.0	72.56	Grey Face Machined	Flow Forming	790.0000	11.9000	5	0
00000017009003	Forzza	Ratlankis Forzza Ultra 9X20 5X112 ET35 66,45 GFM	Ultra	249.00	180.00	1	http://4ratis.lt/customer_xml/Photos/forzza_ultra_gfm_1000.jpg	fr20512	112.00	0.00	20	35	9.0	66.45	Grey Face Machined	Flow Forming	790.0000	11.4000	5	0
00000017016490	Forzza	Ratlankis Forzza Ultra 10X20 5X120 ET37 72,56 Satin Black	Ultra	249.00	180.00	2	http://4ratis.lt/customer_xml/Photos/forzza_ultra_20inch_10j_satin_black_1000.jpg	fr20520	120.00	0.00	20	37	10.0	72.56	Satin Black	Flow Forming	790.0000	11.9000	5	0
00000017009010	Forzza	Ratlankis Forzza Ultra 10X20 5X112 ET40 66,45 GFM	Ultra	249.00	180.00	2	http://4ratis.lt/customer_xml/Photos/forzza_ultra_gfm_1000.jpg	fr20512	112.00	0.00	20	40	10.0	66.45	Grey Face Machined	Flow Forming	790.0000	11.9000	5	0
00000017022019	Forzza	Ratlankis Forzza Ultra 10X20 5X120 ET37 CB72,56 Satin Black	Ultra	249.00	180.00	15	http://4ratis.lt/customer_xml/Photos/forzza_ultra_20inch_10j_satin_black_1000.jpg	fr20520	120.00	0.00	20	37	10.0	72.56	Satin Black	Flow Forming	790.0000	11.9000	5	0
00000017011082	Forzza	Ratlankis Forzza Ultra 9X20 5X112 ET42 66,45 GFM	Ultra	249.00	180.00	13	http://4ratis.lt/customer_xml/Photos/forzza_ultra_gfm_1000.jpg	fr20512	112.00	0.00	20	42	9.0	66.45	Grey Face Machined	Flow Forming	790.0000	11.4000	5	0
00000017016773	Forzza	Ratlankis Forzza Ultra 8X18 5X120 ET35 72,56 Satin Black	Ultra	215.00	165.00	1	http://4ratis.lt/customer_xml/Photos/forzza_ultra_9j_18_satin_black_1000.jpg	fr18520	120.00	0.00	18	35	8.0	72.56	Satin Black	Flow Forming	690.0000	9.5000	5	0
00000017021654	Forzza	Ratlankis Forzza Sigma 8X18 5X112 ET42 CB66,45 Black Magic	Sigma	228.00	175.00	18	http://4ratis.lt/customer_xml/Photos/forzza_sigma_8x18_black_magic_1000.jpg	fr18512	112.00	0.00	18	42	8.0	66.45	Black Magic	Flow Forming	725.0000	9.7500	5	0
